0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
18	0	2	7	0	1	1	10	3	13	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	6	0	0	0	0	0	0	0	0	0	0
11	21	0	0	6	0	1	0	0	4	2	1
163	66	56	84	72	5	0	43	0	134	8	9
65	0	0	0	2	0	0	0	0	24	0	0
0	0	0	0	0	0	0	0	0	0	0	0
145	0	12	174	54	0	88	28	0	186	19	90
0	0	0	0	0	0	0	0	0	1	0	0
7	0	16	0	0	0	0	0	0	5	0	0
15	0	0	0	0	0	0	0	0	11	0	0
8	0	0	1	0	0	0	1.99	0	0	0	0
41.73	13.77	41.89	17.88	9.7	23.91	19.87	11.52	13.4	36.97	6.69	21.97
0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
20	0	0	0	0	73	0	0	0	21	0	0
28	0	0	1	0	0	0	0	0	4	0	0
0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
22	0	0	0	0	0	36	0	0	43	0	0
0	0	0	0	0	0	0	0	0	0	0	0
77	0	0	110	0	81	0	0	0	35	36	0
0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
28	0	0	0	0	0	20	0	0	7	0	0
99	79	134	1	0	118	0	160	145	108	45	48
5	0	0	0	1	0	0	0	0	2	0	0
9	0	0	0	0	0	0	0	56	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
54	0	85	30	0	0	0	0	66	45	1	0
0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	1	0	0	0	11	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
207	80	5	1	34	54	69	175	0	221	20	0
0	0	0	0	0	0	0	0	0	0	0	0
30	0	0	38	0	0	0	0	0	9	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
22	3	0	0	0	0	0	0	0	4	0	0
2	0	0	0	0	0	0	0	0	4	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
25	0	0	0	73	0	0	9	84	70	0	0
0	0	0	0	0	0	0	0	0	0	0	0
25	1.99	0	0	0	0	0	0	0	37	0	0
0	0	0	0	0	0	0	0	0	0	0	0
68	0	0	0	25	0	0	0	0	96	2	86
31	0	2	19	125	0	2	11	0	54	3	0
0	0	0	0	0	0	0	1	0	1	0	0
1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.55	0	87	18.12	0	0	0	0	0	1.38	0	0
0	0	0	0	0	0	0	0	0	0	0	0
26.44	0	0	8.88	33	0	6	0	0	11.62	10	0
0	0	0	0	0	0	0	0	0	0	0	0
67	132	0	56	28	0	111	0	0	92	0	0
1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.98	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	9	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
33	0	0	0	0	1	4	0	0	44	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
227	4	245	112	0	0	0	192	0	197	0	102
3	0	0	0	0	6	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	76	0	0	0	0	9	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
76	0	0	66	25	23	20	50	89	55	0	43
0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0
27	0	9	0	44	0	0	0	0	16	11	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
53	0	28	45	0	0	2	0	0	24	26	10
28	0	0	52	0	0	0	0	0	32	21	1
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
875	1995	250	487	1578	1645	855	524	161	1289	155	1107
69	0	27	0	0	7	0	32	0	1	69	25
9	0	36	0	0	0	0	0	0	10	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0.98	0	1.01	0	0	0	1	0	0	0	0
105	0	0	41	106	0	96	0	0	165	86	0
0	0	0	0	0	0	0	0	0	0	0	0
297	279	66	205	444	135	166	378	3	481	48	133
456	396	122	180	164	268	192	0	0	335	40	363
0	0	0	0	0	0	0	0	0	0	0	0
65	7	0	0	53	122	20	0	0	133	30	67
0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	24	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	17	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
25	0	0	0	42	0	0	0	0	22	6	0
5	0	0	0	0	0	0	29	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
783	601	193	210	312	437	247	397	23	782	110	357
374	132	95	176	0	214	60	280	0	405	75	95
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
84.96	0	0	91	100	118	65	0	2	82.95	0	72
6.04	0	0	0	0	0	0	0	0	3.05	0	0
0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	40.7	0	0	0
4	0	2	9.95	0	0	0	0	32.58	0	0	41.61
101.42	55	0	0	0	0	0	0	75.25	74	45	0
1390	604	525	171	336	393.03	153	517	90	1153	73	63
4	0	0	0	0	8	0	0	0	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
182	0	9	289	490	80	118	112	233	306	21	533
0	0	0	0	0	0	0	0	0	0	0	0
202	161	168	56	319	131	0	31	0	182	28	29
8	0	0	0	0	1	0	0	0	2	0	2
0	0	0	0	0	0	0	0	0	2	0	0
8	0	0	8	0	1	0	0	0	6	0	0
0	0	0	0	0	0	0	0	0	0	0	0
9.03	0	0.96	0	0	0.79	0	3.31	1	18.01	0	0
7	0	0	0	0	0	0	0	0	4	0	0
80	35	0	0	0	1	0	64	0	38	14	17
16	0	188	0	127	0	82	0	0	48	29	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	18	0	3	0	0
8	0	0	0	0	0	0	0	0	0	0	0
9	17	1	0	0	0	0	40	0	25	0	0
0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	1	0	0
1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	16	0	0	0	0	1	0	0
0	0	0	0	0	26	0	0	0	1.03	0	0
1	0	47.11	0	8.82	0	0	0	0	7	0	1
1	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
38	0	1	4	11	17	16	0	0	11	8	3
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0	0	0	0
139	0	1	5	116	0	0	235	0	132	32	25
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
172	0	11	1	57	0	0	165	283	169	36	0
0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	0	0	17	0	2
87	0	0	0	0	0	0	0	0	49	0	0
5	0	0	0	123	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
58	34	0	14	71	11	0	0	0	18	4	22
0	0	0	0	0	0	0	0	0	0	0	0
363	221	354	209	109	129	0	174	0	399	20	73
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0
29	0	0	0	52	109	0	5	0	29	0	0
0	0	0	0	0	0	0	0	0	0	0	0
34	0	60	0	2	0	0	12	0	12	0	0
16.12	10.69	49.59	13.09	93.96	29.03	0	19.91	0	45.82	14.29	0
147.93	397.31	74.41	36.91	111.04	91.97	0	135.68	123	178.38	24.39	129
4	0	0	0	0	0	0	0	0	0	0	0
133	111	0	39	0	0	66	105	0	128	40	122
3.95	0	0	2	0	0	0	51.4	4	2.81	2.32	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
19	0	0	26	71	0	0	44	0	3	1	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
18	0	0	0	0	0	0	1	0	11	0	0
132	0	1	0	2	92	91	0	135	47	0	6
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
184	85	97	106	0	99	82	66	0	204	0	74
0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	0	14	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
310	197	338	139	194	345	0	189	0	319	58	54
1	47	0	0	0	0	17	0	0	9	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
10	0	0	47	0	0	0	29	0	38	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	0	0	5	3	0
106	0	0	0	0	154	0	122	0	210	46	59
34	0	99	0	148	0	0	0	0	3	1	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
159.83	132	30.06	25.05	0	46.7	21.98	55.49	0	83.38	91	31.04
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
23	0	0	0	0	85	0	0	0	25	0	0
8	0	0	0	0	0	0	0	0	42	0	0
0	0	0	0	0	0	0	0	0	0	0	0
195	0	205	88	0	0	52	41	55	187	0	167
0	0	0	0	0	9	0	5	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
102	1	0	45	1	0	1	0	0	73	17	42
0	0	0	0	0	0	0	0	0	0	0	0
24	1	0	0	122	0	0	0	0	17	0	0
8	0	0	0	0	2	0	0	0	4	3	0
103	0	0	2	124	86	0	11	36	87	0	56
0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	1	0	0
2	0	0	0	8	0	1	0	2	5	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1	1	61	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	3	0	0
13	7	0	0	0	0	0	12	0	14	30	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
179	0	0	0	0	0	0	85	1	114	48	11
94	5	109	0	0	108	56	0	9	54	21	41
2	0	0	0	0	0	0	0	0	0	0	0
24	0	0	0	0	166	0	0	0	38	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
61	74	0	59	0	0	0	0	0	12	9	0
39	39	0	13	47	35	0	0	0	53	14	1
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
31	0	0	0	0	5	0	126	0	17	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
88	177	152	0	31	29	0	0	70	104	0	77
331	49	34	103	348	0	0	306	0	425	25	1
2	0	18	1	0	0	0	1	0	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
